adj-i:く	aux-v:ら	0.7652
adj-i:く	aux-v:る	2.2677
adj-i:く	aux-v:ん	0.9080
adj-i:く	conj	-0.1325
adj-i:く	cop	-0.0400
adj-i:く	ctr	-0.5024
adj-i:く	exp	-0.9248
adj-i:く	exp-adj	-0.5724
adj-i:く	exp-v	0.4592
adj-i:く	exp-v:す	0.5219
adj-i:く	exp-v:た	0.5147
adj-i:く	exp-v:る	-0.0933
adj-i:く	n	-0.7112
adj-i:く	n-suf	-0.8680
adj-i:く	n-vs	0.9686
adj-i:く	pn	-1.5451
adj-i:く	prt	1.1118
adj-i:く	suf	-0.0488
adj-i:く	v1	1.7160
adj-i:く	v1:き	1.2056
adj-i:く	v1:す	1.1754
adj-i:く	v1:た	1.5778
adj-i:く	v1:て	0.7891
adj-i:く	v1:る	1.6274
adj-i:く	v5	1.6021
adj-i:く	v5:い	0.6895
adj-i:く	v5:う	0.4656
adj-i:く	v5:く	0.6228
adj-i:く	v5:す	1.1253
adj-i:く	v5:た	1.6548
adj-i:く	v5:だ	0.4551
adj-i:く	v5:て	1.2777
adj-i:く	v5:で	0.6033
adj-i:く	v5:ば	0.5601
adj-i:く	v5:む	0.8705
adj-i:く	v5:り	0.6024
adj-i:く	v5:る	1.7760
adj-i:く	w:あなた	-0.5798
adj-i:く	w:か	-1.1748
adj-i:く	w:から	-0.5873
adj-i:く	w:が	-2.3851
adj-i:く	w:こと	-1.0933
adj-i:く	w:この	-0.9931
adj-i:く	w:し	0.7626
adj-i:く	w:した	-0.0917
adj-i:く	w:して	1.2871
adj-i:く	w:している	0.4493
adj-i:く	w:する	0.1941
adj-i:く	w:その	-0.6463
adj-i:く	w:だ	-1.3569
adj-i:く	w:で	-1.5407
adj-i:く	w:です	-0.9947
adj-i:く	w:と	-1.4992
adj-i:く	w:なら	0.7185
adj-i:く	w:に	-1.8557
adj-i:く	w:には	-0.8973
adj-i:く	w:の	-2.5861
adj-i:く	w:は	-1.5725
adj-i:く	w:も	0.5879
adj-i:く	w:を	-2.7431
adj-i:さ	BOUNDARY	-0.7193
adj-i:さ	n	-0.8287
adj-i:さ	w:が	1.0237
adj-i:さ	w:だ	0.5917
adj-i:さ	w:は	0.2633
adj-i:た	BOUNDARY	1.3273
adj-i:た	adj-i	-0.9209
adj-i:た	adj-i:い	-0.7168
adj-i:た	adj-na	-1.1041
adj-i:た	adj-no	-1.4596
adj-i:た	adj-pn	-1.3701
adj-i:た	adv	-1.0997
adj-i:た	aux-v	-1.2561
adj-i:た	exp	-0.5025
adj-i:た	exp-v	-0.9562
adj-i:た	n	-2.2466
adj-i:た	n-suf	-0.5061
adj-i:た	n-vs	-1.4578
adj-i:た	pn	-1.3718
adj-i:た	prt	0.9332
adj-i:た	v1	-1.2608
adj-i:た	v5	-1.8796
adj-i:た	v5:た	-0.9692
adj-i:た	w:が	-0.2722
adj-i:た	w:こと	0.5008
adj-i:た	w:その	-0.8143
adj-i:た	w:だ	-0.6997
adj-i:た	w:で	-0.8278
adj-i:た	w:です	1.1404
adj-i:た	w:ですか	1.1977
adj-i:た	w:と	0.1573
adj-i:た	w:に	-0.9582
adj-i:た	w:の	-1.0823
adj-i:た	w:ので	2.3456
adj-i:た	w:のに	2.0504
adj-i:た	w:は	-2.3481
adj-i:た	w:よ	0.9326
adj-i:た	w:を	-1.8092
adj-i:て	BOUNDARY	0.2356
adj-i:て	adj-i	1.0131
adj-i:て	adj-i:い	0.9510
adj-i:て	adj-na	0.4032
adj-i:て	adj-no	0.0660
adj-i:て	aux-v	0.1325
adj-i:て	exp-adj	0.5812
adj-i:て	exp-adj:い	0.6053
adj-i:て	exp-v	0.7070
adj-i:て	n	-0.0136
adj-i:て	n-vs	-0.3382
adj-i:て	v1	0.7175
adj-i:て	v1:い	0.7523
adj-i:て	v1:た	0.4487
adj-i:て	v5	0.4074
adj-i:て	v5:い	0.6021
adj-i:て	v5:た	0.2946
adj-i:て	w:が	-0.7113
adj-i:て	w:に	-0.7445
adj-i:て	w:の	-0.8289
adj-i:て	w:は	-1.1614
adj-i:て	w:も	1.5552
adj-i:て	w:を	-0.9275
adj-i:ら	BOUNDARY	0.4766
adj-na	BOUNDARY	-1.2496
adj-na	adj-f	-0.4389
adj-na	adj-i	0.1976
adj-na	adj-i:い	0.0676
adj-na	adj-i:く	0.1459
adj-na	adj-i:た	0.6538
adj-na	adj-i:て	0.2209
adj-na	adj-na	-0.2334
adj-na	adj-no	-1.4540
adj-na	adj-pn	-1.9678
adj-na	adv	-1.6921
adj-na	aux	1.6289
adj-na	aux-adj	0.2323
adj-na	aux-adj:い	0.3714
adj-na	aux-v	-0.7509
adj-na	aux-v:い	-0.5238
adj-na	aux-v:う	-0.7886
adj-na	aux-v:き	-0.0210
adj-na	aux-v:く	-0.8555
adj-na	aux-v:す	-0.8982
adj-na	aux-v:た	-0.8957
adj-na	aux-v:て	-0.7691
adj-na	aux-v:で	0.7637
adj-na	aux-v:ば	-0.1486
adj-na	aux-v:る	-0.3719
adj-na	aux-v:ん	-0.6462
adj-na	aux:す	1.7404
adj-na	aux:だ	1.8022
adj-na	aux:ば	0.2621
adj-na	conj	0.7926
adj-na	cop	0.8215
adj-na	cop:い	0.9592
adj-na	cop:す	0.8834
adj-na	cop:た	0.3381
adj-na	cop:て	0.5755
adj-na	cop:る	0.1721
adj-na	cop:れ	0.5737
adj-na	cop:ん	0.7143
adj-na	ctr	-1.1001
adj-na	exp	-0.3070
adj-na	exp-adj	1.1233
adj-na	exp-adj:い	1.0067
adj-na	exp-adj:く	0.2972
adj-na	exp-adj:た	1.3439
adj-na	exp-v	-0.1058
adj-na	exp-v:い	-0.2128
adj-na	exp-v:す	-0.6295
adj-na	exp-v:た	-0.0320
adj-na	exp-v:て	-0.2976
adj-na	exp-v:る	0.0180
adj-na	exp-v:ん	1.0376
adj-na	int	-0.6970
adj-na	n	-0.8819
adj-na	n-pref	-0.4638
adj-na	n-suf	-0.9041
adj-na	n-vs	-0.6217
adj-na	num	-0.4674
adj-na	pn	-2.2324
adj-na	pref	-1.1578
adj-na	prt	0.3004
adj-na	suf	-0.7304
adj-na	v1	-1.1028
adj-na	v1:い	-0.4037
adj-na	v1:す	-1.0799
adj-na	v1:た	-1.2564
adj-na	v1:て	-1.0048
adj-na	v1:る	-0.6744
adj-na	v5	-0.3383
adj-na	v5:い	-0.0213
adj-na	v5:う	-1.1773
adj-na	v5:く	-0.2330
adj-na	v5:す	-1.0106
adj-na	v5:た	-0.1262
adj-na	v5:だ	-0.2637
adj-na	v5:つ	-0.7209
adj-na	v5:て	0.0388
adj-na	v5:で	-0.5276
adj-na	v5:み	0.2641
adj-na	v5:む	-0.5160
adj-na	v5:ら	0.3894
adj-na	v5:り	-0.3805
adj-na	v5:る	-0.3997
adj-na	v5:ん	0.1463
adj-na	w:あった	0.1765
adj-na	w:あなた	-1.3508
adj-na	w:あの	-1.1648
adj-na	w:あります	-0.3391
adj-na	w:ある	-0.2960
adj-na	w:いい	-0.5328
adj-na	w:いつも	-1.0137
adj-na	w:いる	-0.5287
adj-na	w:お	-0.3247
adj-na	w:か	-0.8647
adj-na	w:から	-0.0235
adj-na	w:が	0.1330
adj-na	w:きた	-0.9212
adj-na	w:ください	-0.5144
adj-na	w:くれた	-0.9705
adj-na	w:ここ	-0.8526
